grim 19 overexpression;suppress;stat3 signaling pathway;2;25351437
resveratrol stat3 phosphorylation suppression;decrease;sirna treatment;0;25351437
28 day rat mc fruit extract administration;decrease;fast blood glucose level;2;25371774109041441093804811800069118293141215239312194501121964631262521712623881129020591518291730646537679418825593210368118155050891592793216861291173637431797952818241357195085702071691622045654221791502281954723444823237200142398337324470791
28 day rat 1.5 body weight administration;decrease;fast blood glucose level;2;25371774109041441093804811800069118293141215239312194501121964631262521712623881129020591518291730646537679418825593210368118155050891592793216861291173637431797952818241357195085702071691622045654221791502281954723444823237200142398337324470791
s6k1 activation;decrease;pten deletion effect;2;25382660
s6k1 inhibition;decrease;pten deletion effect;2;25382660
s6k1 activation;regulate;growth;0;25382660
s6k1 inhibition;regulate;growth;0;25382660
gene il-22-induced stat3 phosphorylation;inhibit;metformin;0;25370454
d1 il-22-induced stat3 phosphorylation;inhibit;metformin;0;25370454
cell differentiation metformin effect;mediate;stat3;2;25370454
cell differentiation metformin effect;mediate;stat4 phosphorylation;2;25370454
glucagon auc0-180 min;increase;dapa+meet;0;25370334
selumetinib;inhibit;erk1\/2 phosphorylation;2;253790211546746824756797171219141733230417360704176997181839096819071109193725561940144919588372196373121978389820484037200479532058766720704563209238572122022321447798214646132170828421725613117303231250976314581487154708957041539910225599898331039532715543157220482372256900022287190232028892326135622972589234442152390375516273091
p450 expression;regulate;liver pxr activation;0;25341566
cyp450 expression;regulate;liver pxr activation;0;25341566
nanocrystal;increase;saturation solubility;0;24813782
nanocrystal;increase;skin penetration;0;24813782
knockdown contrast rictor overexpression;suppress;fc ri-mediated degranulation;0;25378594
sesn3;activate;mtorc2;2;25377878
bafilomycin a1 autophagy inhibition;inhibit;protein synthesis;0;25376834
acid scarcity treatment autophagy inhibition;inhibit;protein synthesis;0;25376834
bafilomycin a1 autophagy inhibition;inhibit;acid supplementation;0;25376834
acid scarcity treatment autophagy inhibition;inhibit;acid supplementation;0;25376834
rapamycin mtor inhibitor autophagy inducer;enhance;apoptosis;0;25375091
rapamycin;inhibit;vitro gist cell growth;0;25375091
nso;increase;testosterone semen characteristic gsh;2;25425536
insomnia therapy;regulate;cycle;0;25423562
amylin;increase;leptin signaling;0;25409701
amylin;increase;stat3 phosphorylation;0;25409701
amylin;increase;phosphorylation;0;25409701
vasopressin\/oxytocin family hormone;regulate;behavior;0;25425529
interfere rna pkc pam prrsv infection activate pkc;suppress;prrsv replication;0;25155198
interfere rna pkc knockdown prrsv infection activate pkc;suppress;prrsv replication;0;25155198
sirna pkc pam prrsv infection activate pkc;suppress;prrsv replication;0;25155198
sirna pkc knockdown prrsv infection activate pkc;suppress;prrsv replication;0;25155198
cos-1 cell vp22-myc trafficking;enhance;msc modification;0;24955582900816323360350110163241128366911343414115352331177288212517467125791061267920412910262128791521455080414575695128813059269047948865095923919701245776141389582149916985100744871010281410198183159832411618391616198853165221661667430016624621170465841723530917518565175566661747858417644515177218741835681518752428191961391987540319724264203504882045861521249477152467261524298110567312
cos-1 cell vp22-egfp trafficking;enhance;msc modification;0;24955582900816323360350110163241128366911343414115352331177288212517467125791061267920412910262128791521455080414575695128813059269047948865095923919701245776141389582149916985100744871010281410198183159832411618391616198853165221661667430016624621170465841723530917518565175566661747858417644515177218741835681518752428191961391987540319724264203504882045861521249477152467261524298110567312
cos-1 cell egfp-vp22 trafficking;enhance;msc modification;0;24955582900816323360350110163241128366911343414115352331177288212517467125791061267920412910262128791521455080414575695128813059269047948865095923919701245776141389582149916985100744871010281410198183159832411618391616198853165221661667430016624621170465841723530917518565175566661747858417644515177218741835681518752428191961391987540319724264203504882045861521249477152467261524298110567312
msc vp22-myc trafficking;enhance;msc modification;0;24955582900816323360350110163241128366911343414115352331177288212517467125791061267920412910262128791521455080414575695128813059269047948865095923919701245776141389582149916985100744871010281410198183159832411618391616198853165221661667430016624621170465841723530917518565175566661747858417644515177218741835681518752428191961391987540319724264203504882045861521249477152467261524298110567312
msc vp22-egfp trafficking;enhance;msc modification;0;24955582900816323360350110163241128366911343414115352331177288212517467125791061267920412910262128791521455080414575695128813059269047948865095923919701245776141389582149916985100744871010281410198183159832411618391616198853165221661667430016624621170465841723530917518565175566661747858417644515177218741835681518752428191961391987540319724264203504882045861521249477152467261524298110567312
msc egfp-vp22 trafficking;enhance;msc modification;0;24955582900816323360350110163241128366911343414115352331177288212517467125791061267920412910262128791521455080414575695128813059269047948865095923919701245776141389582149916985100744871010281410198183159832411618391616198853165221661667430016624621170465841723530917518565175566661747858417644515177218741835681518752428191961391987540319724264203504882045861521249477152467261524298110567312
datum;inhibit;hcv cation conductance;0;24726442
method spectrometry configuration advance;increase;interaction dataset quantity;2;24671686
bioinformatic tool advance;increase;interaction dataset quantity;2;24671686
method spectrometry configuration advance;increase;interaction dataset quality;2;24671686
bioinformatic tool advance;increase;interaction dataset quality;2;24671686
ns5a expression;enhance;glucose consumption;2;2439032119297321191016341985720419793818200625262013910321056986211469932148998821779165238247942259358622127214237758942330154223462180236299242383623412072493276635391578296495091341664313575683156993491610318716484368168920821696375717173481177847841809814618187620188206841885415418985028189769751915619519460998
lha;regulate;body fluid;0;25431553
lha;regulate;energy homeostasis;0;25431553
mph;inhibit;dat;2;25414770
200 g\/kg dose administration;increase;testosterone 1;2;25430649
hnr expression;inhibit;female rat cell estrogen;2;25360890110954882485927811371646121540111219357712732850145618951467468515106598151283891515353015235106841761815475661155283001565525515661735156617371575913416005025160998641661923318261827191583231938676119623253199522751980008319997871206164922045659620562421210988602054250120980730214649942229865022328926225223112284445323239898232203342368688823861391239853502434193811327724
tumor cell hnr expression;regulate;estrogen;2;25360890110954882485927811371646121540111219357712732850145618951467468515106598151283891515353015235106841761815475661155283001565525515661735156617371575913416005025160998641661923318261827191583231938676119623253199522751980008319997871206164922045659620562421210988602054250120980730214649942229865022328926225223112284445323239898232203342368688823861391239853502434193811327724
bupropion;increase;noradrenaline;2;25427287
bupropion;increase;dopamine;2;25427287
vasopressin\/oxytocin family hormone;regulate;behavior;0;25425529
bupropion;increase;noradrenaline;2;25427287
bupropion;increase;dopamine;2;25427287
200 g\/kg dose administration;increase;testosterone 1;2;25430649
hnr expression;inhibit;female rat cell estrogen;2;25360890110954882485927811371646121540111219357712732850145618951467468515106598151283891515353015235106841761815475661155283001565525515661735156617371575913416005025160998641661923318261827191583231938676119623253199522751980008319997871206164922045659620562421210988602054250120980730214649942229865022328926225223112284445323239898232203342368688823861391239853502434193811327724
tumor cell hnr expression;regulate;estrogen;2;25360890110954882485927811371646121540111219357712732850145618951467468515106598151283891515353015235106841761815475661155283001565525515661735156617371575913416005025160998641661923318261827191583231938676119623253199522751980008319997871206164922045659620562421210988602054250120980730214649942229865022328926225223112284445323239898232203342368688823861391239853502434193811327724
mph;inhibit;dat;2;25414770
200 g\/kg dose administration;increase;testosterone 1;2;25430649
hnr expression;inhibit;female rat cell estrogen;2;25360890110954882485927811371646121540111219357712732850145618951467468515106598151283891515353015235106841761815475661155283001565525515661735156617371575913416005025160998641661923318261827191583231938676119623253199522751980008319997871206164922045659620562421210988602054250120980730214649942229865022328926225223112284445323239898232203342368688823861391239853502434193811327724
tumor cell hnr expression;regulate;estrogen;2;25360890110954882485927811371646121540111219357712732850145618951467468515106598151283891515353015235106841761815475661155283001565525515661735156617371575913416005025160998641661923318261827191583231938676119623253199522751980008319997871206164922045659620562421210988602054250120980730214649942229865022328926225223112284445323239898232203342368688823861391239853502434193811327724
mph;inhibit;dat;2;25414770
vasopressin\/oxytocin family hormone;regulate;behavior;0;25425529
bupropion;increase;noradrenaline;2;25427287
bupropion;increase;dopamine;2;25427287
bupropion;increase;noradrenaline;2;25427287
bupropion;increase;dopamine;2;25427287
nr0b2;mediate;testosterone synthesis repression;2;25426871
serotonin depletion;block;cytisine effect;0;25288485
hippocampus raphe 5-ht1a receptor knockdown;decrease;cytisine effect;0;25288485
mph;inhibit;dat;2;25414770
contrast;increase;stimulation site distance;0;14672999
insulin secretion hyposmotic stimulation;inhibit;noradrenaline;2;17065814
irap\ per p-lap distribution;regulate;hormone;0;12700100
irap\ per p-lap distribution;regulate;exercise;0;12700100
vasopressin concentration;increase;one;0;1199090511990939
vasopressin;mediate;v1 receptor activation vasoconstriction;0;157740809054839921818292679389386112942599995188669832689100678571022178510403611104477871051253310528604142015461056731110654495107289621111613411373409114293291143652211511958115555381166942511873030118936001195554211990905125945906336915682400561977153999236299729330005122950136326170229029882916660290716632534422764128254840827915892529763230295321979122169286224243918520131884613155818315721851303622161797113872931329579838743684985907686696837029283965248404107821414281314748160864806738575289967813742127326001279441612856123146055371463355514665508147075791476758414673520150909744299187434238048269271671491816307440213734677349918615633570284667345850713735871490506849407785991477156467498282864891386737529054835
shock patient 0.01 -0.04 u\ per min vasopressin infusion;increase;plasma vasopressin concentration;0;157740809054839921818292679389386112942599995188669832689100678571022178510403611104477871051253310528604142015461056731110654495107289621111613411373409114293291143652211511958115555381166942511873030118936001195554211990905125945906336915682400561977153999236299729330005122950136326170229029882916660290716632534422764128254840827915892529763230295321979122169286224243918520131884613155818315721851303622161797113872931329579838743684985907686696837029283965248404107821414281314748160864806738575289967813742127326001279441612856123146055371463355514665508147075791476758414673520150909744299187434238048269271671491816307440213734677349918615633570284667345850713735871490506849407785991477156467498282864891386737529054835
interaction;mediate;gfap;2;199365681568093915745952186558801882396119037321182821601057502011012836115497211219522412372001124924271260949912859353128996821455287414617676147242601513521915134863151537534577217123694870397667199961733880763653286462460638494624127002422592158936411578943040847951592262215961240160149241599570116134141162164211650392016322347165545011681614416832906166449071684276317127302170316681731428617241122176631381767895717628000176930271768401417714952173932981807769418082334183675041829340418439402184627961862606518655876188033081921188119267953379509335675803109879281977024438642451734340445930445183044521318019325651532202017161744384693137891864770847477762337615871884710288096728839353895163689773829354336953012897951471535618715610159
interaction;mediate;gfap;2;199365681568093915745952186558801882396119037321182821601057502011012836115497211219522412372001124924271260949912859353128996821455287414617676147242601513521915134863151537534577217123694870397667199961733880763653286462460638494624127002422592158936411578943040847951592262215961240160149241599570116134141162164211650392016322347165545011681614416832906166449071684276317127302170316681731428617241122176631381767895717628000176930271768401417714952173932981807769418082334183675041829340418439402184627961862606518655876188033081921188119267953379509335675803109879281977024438642451734340445930445183044521318019325651532202017161744384693137891864770847477762337615871884710288096728839353895163689773829354336953012897951471535618715610159
cell contrast;increase;cell firing rate;0;15214863
haemorrhage;decrease;hypothalamic vasopressin;2;12832724
plasma vasopressin increase;inhibit;galanin rat;0;12832724
mch-r2;mediate;mch effect;0;17324419
avp;mediate;acth response;2;11488255
ot;mediate;acth response;2;11488255
vitro;inhibit;acth secretion;2;11488255
pdgfr vegfr kinase inhibitor azd2171 administration;decrease;cell proliferation;0;24860149
pdgfr sti571 kinase inhibitor azd2171 administration;decrease;cell proliferation;0;24860149
pdgfr vegfr kinase inhibitor azd2171 administration;decrease;opc proliferation;0;24860149
pdgfr sti571 kinase inhibitor azd2171 administration;decrease;opc proliferation;0;24860149
transport animal plasma acth;increase;1h;0;17029676
cortisol concentration;increase;transportation response;0;17029676
ntc animal crf injection;increase;plasma acth;2;17029676
ntc animal avp injection;increase;plasma acth;2;17029676
decrease ap;regulate;acth secretion duration;2;17029676
crf;regulate;acth secretion duration;2;17029676
avp;regulate;acth secretion duration;2;17029676
contrast calcium level;increase;stimulation frequency;0;10995820
melatonin;suppress;rat system vp release;0;20814074
pituitary gland;increase;insight;0;15906316
arc neuron;activate;foot shock stress;0;19501488
picrotoxin;block;vasopressin oxytocin release increase;2;14552874
-;block;vasopressin oxytocin release increase;2;14552874
channel;block;vasopressin oxytocin release increase;2;14552874
blocker;block;vasopressin oxytocin release increase;2;14552874
otp null hypothalamus;secrete;neuropeptide somatostatin arginine vasopressin oxytocin hormone;2;11071765
expression level;regulate;gnrh;2;22640608
hyperosmolality;inhibit;vasopressin neurone expression;2;15089976
pvn avp neuron;activate;depression;0;17524488
datum;increase;hb size;0;1589457627641358968267753792674855718612404863949190406969362271957515896612039746481984147998146169926800102297331047144815709954109937491064468412003834120427761200656712235032122350501280502412826074127944261281674614595407147454611459293814990349115446734786948765210877982088979928156623
datum;increase;hb size;0;1589457627641358968267753792674855718612404863949190406969362271957515896612039746481984147998146169926800102297331047144815709954109937491064468412003834120427761200656712235032122350501280502412826074127944261281674614595407147454611459293814990349115446734786948765210877982088979928156623
tgfbeta;secrete;neurohypophysis;0;15214860
tgfbeta;regulate;pituitary cell proliferation;0;15214860
tgfbeta;regulate;pituitary cell secretion;0;15214860
aii;mediate;pvn excitability;2;10795918
vasopressin two nonapeptide;secrete;neurohypophysis;0;10795914
gnrh two form;regulate;axis;0;10753567
gnrh-i two form;regulate;axis;0;10753567
pituitary gland;inhibit;gaba release;0;12488823
adiponectin;activate;ampk;0;18725075
food intake;regulate;ampk signaling pathway;2;18725075
metabolism;regulate;ampk signaling pathway;2;18725075
arc neuron number;increase;rat;0;17383023
npy administration;increase;food intake;0;21554973
npy administration;increase;food intake;0;21554973
transcription coactivator cited1;regulate;estrogen;2;17047318
transcription coactivator cited1;regulate;tgf-beta;2;17047318
cell contrast;increase;cell firing rate;0;15214863
monkey;increase;lh concentration;2;22949219
vasopressin addition;decrease;plasma 5-fu auc;0;16047145
origin;inhibit;acth secretagogue release;2;16395302
arginine-vasopressin;secrete;blood;0;12860046
fshr igf-1 expression;increase;group y1 y2;0;22500393
fshr igf-1 expression;increase;y3;0;22500393
vasopressin infusion;decrease;requirement;0;21161222
lh pulse frequency;decrease;infusion;0;18389014
lh pulse amplitude;decrease;infusion;0;18389014
contrast extracellular atp;inhibit;type ii k;0;10795908
contrast extracellular atp;inhibit;manner;0;10795908
contrast extracellular atp;inhibit;current;0;10795908
contrast;inhibit;n-type ca2 + channel;0;10795908
contrast;decrease;release;0;10795908
administration;increase;pomc expression;2;18359080
plasma vasopressin level;increase;period;0;17258819
result;increase;vasopressin half-life;2;17258819
cbd;decrease;increase sedation;2;14583744
pituitary gland;inhibit;gaba release;0;12488823
glucocorticoid;secrete;response;0;15994343
glucocorticoid;suppress;oxytocin activation;0;15994343
glucocorticoid;suppress;secretion activation;0;15994343
gnrh ii;regulate;production;0;12606432
gnrh ii analog;regulate;production;0;12606432
gnrh antagonist treatment;decrease;plasma lh;0;10864807
nal-glu;decrease;plasma lh;2;10864807
rat corticosterone intracerebroventricularly infusion;increase;acth;2;15240363
increase energy store;decrease;coeruleus dopamine-beta-hydroxylase expression;2;15240363
glucocorticoid action;increase;food salience;0;15240363
glucocorticoid action;increase;food ingestion;0;15240363
metformin insulin-sensitizing agent;decrease;appetite;0;2295006177373221709559396939341145759411602624120869351214515314742438150583051519508715375032162197201650523517717055182502731838276619819947195334811102456711735093118558501502872515680471158645309661644
dopamine;activate;production;0;15909246
plasma progesterone concentration;increase;week;0;20035106
vasopressin administration;suppress;latter activity;0;12866715
expression;decrease;lh surge;2;12700202
tnf-alpha;increase;dopamine dopac concentration;2;12207161
tnf-alpha;increase;axis turnover;0;12207161
activity increase;mediate;tnf-alpha effect;2;12207161
tgfbeta;secrete;neurohypophysis;0;15214860
tgfbeta;regulate;pituitary cell proliferation;0;15214860
tgfbeta;regulate;pituitary cell secretion;0;15214860
change;increase;insulin secretion;2;11224661
change;increase;growth hormone secretion;2;11224661
change;increase;cortisol secretion;2;11224661
change;increase;epinephrine secretion;2;11224661
change;increase;norepinephrine secretion;2;11224661
ang ii;regulate;thirst;2;15240355
pvn at (1)- receptor;regulate;hormone;0;15240355
pvn at (1)- receptor;regulate;crh;0;15240355
pvn at (1)- receptor;regulate;formation;0;15240355
pvn at (1)- receptor;regulate;release;0;15240355
acth;decrease;tnf release;0;10890565
stress response mediator glucocorticoid;inhibit;hormone receptor expression;0;22734562
stress response mediator glucocorticoid;inhibit;biosynthesis;0;22734562
pituitary gnrh-r differential distribution;regulate;endocrine cell;0;12153468
pvn;inhibit;tonic gabaergic input baroreflex;0;213682692900661613258620818137685780894589795939661044454615579055158541521568165616105820170718181730368218158342192547331962811119778682201643312050490721149828109035661129919911458692124243021249277412492775128325271451401812900439128812001459764643364303418014
urine cortisol;suppress;dose suppression test 95 %;0;2316643210720040181742871291567912930931145023621467118718322123034617955456786218487840669005978906150897687009793762103576961571765910857554
vasopressin v1a receptor mrna;increase;labor onset;0;11843375
pituitary gland;inhibit;gaba release;0;12488823
vegf administration;increase;follicle number;0;15271473
testosterone concentration;increase;period;0;11857464
testosterone concentration;decrease;mating period;0;11857464
stress hormone crf;inhibit;plasma testosterone level increase;2;18047555
catecholamine;inhibit;plasma testosterone level increase;2;18047555
rat corticosterone intracerebroventricularly infusion;increase;acth;2;15240363
increase energy store;decrease;coeruleus dopamine-beta-hydroxylase expression;2;15240363
glucocorticoid action;increase;food salience;0;15240363
glucocorticoid action;increase;food ingestion;0;15240363
food intake;inhibit;rat ghrelin treatment;2;16943587
ghrelin;mediate;gh secretagogue;0;12809167
ghrelin;mediate;gh;0;12809167
ghrelin;mediate;receptor;0;12809167
ghrelin;mediate;ghs-r;0;12809167
acid peptide;mediate;ghs-r;2;12809167
ghrelin;mediate;level type 1a;0;12809167
messenger molecule crosstalk;mediate;gnrh action;2;11358118
lh fsh binding;decrease;male;0;12324665
bp2;suppress;lh cholesterol ldl hdl;2;15951094
lh receptor binding;increase;forko mouse unit weight;0;11566744
expression level;regulate;gnrh;2;22640608
gh;inhibit;igfbp-5 expression;2;10959408
pdgfr vegfr kinase inhibitor azd2171 administration;decrease;cell proliferation;0;24860149
pdgfr sti571 kinase inhibitor azd2171 administration;decrease;cell proliferation;0;24860149
pdgfr vegfr kinase inhibitor azd2171 administration;decrease;opc proliferation;0;24860149
pdgfr sti571 kinase inhibitor azd2171 administration;decrease;opc proliferation;0;24860149
dose contrast;block;response;0;20720166
oligodeoxynucleotide endogenous per1;inhibit;frequency increase;0;17978049
progesterone;increase;t3 level;0;11428714
progesterone;decrease;t4 level;0;11428714
stage;decrease;pampk;2;24636512
pdgfr vegfr kinase inhibitor azd2171 administration;decrease;cell proliferation;0;24860149
pdgfr sti571 kinase inhibitor azd2171 administration;decrease;cell proliferation;0;24860149
pdgfr vegfr kinase inhibitor azd2171 administration;decrease;opc proliferation;0;24860149
pdgfr sti571 kinase inhibitor azd2171 administration;decrease;opc proliferation;0;24860149
datum;regulate;apoptosis;0;171392521062689393364641082906611103792985922798745649883901991679210064597103639691045458510455112104901011052140415673569156893761579356515856027162314221625806316397499162936401645933016469767111758561140448111445538114814891151153311560952116064701204973812089360121249451220509512456808125546391275450512754506127545071281059312773095145726691458517014634621146394671499968215032587150790751536380715361843152922066488314246321284947848515078856582989068708961260909641010777583
testosterone concentration;increase;growth phase;0;18638138
cortisol plasma level;increase;surgery;0;19615860
vasopressin plasma level;increase;surgery;0;19615860
norepinephrine plasma level;increase;surgery;0;19615860
dopamine plasma level;increase;surgery;0;19615860
progesterone concentration;increase;pregnancy;0;12968945
progesterone concentration;increase;lactation;0;12968945
insulin plasma concentration;increase;mouse;0;20298457
recombination;mediate;posterior pituitary gland;2;23209739106866071106533811069887110878301110505511105057113010011198085015223342631940014959759177348168504731806467620147377202372812038673220890044
t3\ per rt3-ratio;increase;insulin subject;2;21104580
go serum level;suppress;plasma testosterone concentration;2;22380019
contrast;increase;corticosterone injection level;0;17064351
vasopressin concentration;increase;one;0;1199090511990939
pgfm concentration;increase;administration 4 h;0;11787156
stress regulation;mediate;pvn neurocircuitry mechanism;2;15717303
insulin;increase;cow proportion;0;11882019
acth cell treatment;increase;star cyp11a1 mrna expression;0;18609294
ewe acth secretion rate;increase;ewe comparison 1.5 factor;0;10698174
lhrh analog type;block;gonadotropin secretion;0;17237842
nkba-13;increase;goldfish hypothalamic salmon gnrh pituitary fsh lh mrna level;2;25448255
gonadectomy;increase;acth response;2;16879166
i;increase;acth response;2;16879166
hormone;suppress;testosterone level;2;10819455
relaxin-3 administration;increase;plasma acth level;2;24578294
therapy aim;decrease;level;0;16119107
cd8;decrease;treatment group;0;18822906
estrogen;regulate;nongenomic pathway aggression;0;24518867
erbeta;regulate;gnrh secretion;2;20308571146441301960259114993442147621701518723138652043112183245207225016672108012824329186501959048584917123197240539861029158936491579072715882902161998981629364116477031171104371747080517280790176153921745657517595316108103001107224111289127112891291198631612737678128737441289072099273301037502715591020157204731826832919407503194872811914889519491296194817991901300814657709
ecfp fluorescence;increase;pvn;2;20026620150578031458365115057822399865140938892434861245099932037403233346216832075259437545100868347010066257153750271696529617355318180883591854997418601686191999541915043719207829105837281053142719258662107959091121960811427695118615301209791112535153125889011296003815057812
oxt gene expression;increase;pvn;2;20026620150578031458365115057822399865140938892434861245099932037403233346216832075259437545100868347010066257153750271696529617355318180883591854997418601686191999541915043719207829105837281053142719258662107959091121960811427695118615301209791112535153125889011296003815057812
hypogonadism;inhibit;lh secretion;2;20080927
hypogonadism;inhibit;testosterone secretion;2;20080927
contrast;decrease;promoter activity e2 stimulation;0;16210360
182;suppress;780 antiestrogen;2;16210360
182;suppress;780 antiestrogen;2;16210360
estrogen;decrease;cell size density;0;19923782182181401741281718957836107200791095293311340263115810101158814511750181172412801698871711996929120067851207241014666141410310713496668346186638150658368826661121310281157385712802027678216769186281341057937331910113795393069706996973508610067842104652561633974419075656
treatment;increase;acth;2;21687973
treatment;increase;lh;2;21687973
contrast calcium level;increase;stimulation frequency;0;10995820
npy;increase;acth;2;16675522
npy;increase;corticosterone;0;16675522
npy;increase;secretion;0;16675522
npy;increase;crh;0;16675522
npy;increase;food intake;0;16675522
npy;increase;drinking;0;16675522
observation;decrease;alpha-msh injection;2;14614094
bloodstream secretion;decrease;alpha-msh injection;2;14614094
addition;inhibit;rat pituitary cell culture lh fsh expression;2;2451495311579200116751181168263111846609120061031191412412554749128472631976511192202618119298096199802753086129838557195980693110208743103931151441616116456148174971771853525618632661214649642147855110706142
3 mch 10 pituitary cell treatment;decrease;immunoreactivity area;0;19752150
release reduction;block;mch receptor treatment;2;19752150
release reduction;block;mchr treatment;2;19752150
grp;activate;scn neuron cluster;2;15758152120313451452308212042309124059671247086112492442125426551253621312684495128554161464858912930817147159391502615615071099150785481512007224133882112267839418213198002145056829896379820447705441770836576432058680427881753788419178990910924360994922071574916818318881076202810884333111819711120782011567064117522031175436612697032127523791293208612086606
dopamine;regulate;function;0;12486173
dopamine action;mediate;five receptor subtype;0;12486173
datum;increase;secretion;0;18032888
plasma vasopressin level;increase;period;0;17258819
result;increase;vasopressin half-life;2;17258819
estrogen;suppress;release pulse amplitude pulse frequency;0;15842235
progesterone concentration;decrease;pgfm pulse;2;19735938
ovx contrast;increase;release;0;15280536839505321655697724578883662288401279268384945050798257329831287100278781052013810688896107626681115862511239913112794971139488712052030120520441220716112383968125085691257897414981261481431247897792108882211917354336631235428270487517551
estrogen-primed contrast;increase;release;0;15280536839505321655697724578883662288401279268384945050798257329831287100278781052013810688896107626681115862511239913112794971139488712052030120520441220716112383968125085691257897414981261481431247897792108882211917354336631235428270487517551
ovx-e contrast;increase;release;0;15280536839505321655697724578883662288401279268384945050798257329831287100278781052013810688896107626681115862511239913112794971139488712052030120520441220716112383968125085691257897414981261481431247897792108882211917354336631235428270487517551
rat contrast;increase;release;0;15280536839505321655697724578883662288401279268384945050798257329831287100278781052013810688896107626681115862511239913112794971139488712052030120520441220716112383968125085691257897414981261481431247897792108882211917354336631235428270487517551
estrogenic compound;block;estrogen function;0;1701020768729471145985028263422717621267619622496311877066115814961180016911854024118698251193622211993862120145751206290112075121124029791254059612655037127591001465425115243276506131131873671935111511778849934783088868013351772379776326177592907758828185938818593856891976890485849348186953900497212541019150110395934155859441583489810552479105640251058074310917909114296463840114
oestrogen receptor;regulate;development;0;16280024
oestrogen receptor;regulate;function;0;16280024
npy + nmma;increase;lh;2;12011801
50 microg;increase;lh;2;12011801
incubation;decrease;lh release;2;12011801
npy;decrease;vitro release;0;12011801
observation;decrease;alpha-msh injection;2;14614094
bloodstream secretion;decrease;alpha-msh injection;2;14614094
dopamine effect;mediate;receptor;0;11504182
dopamine effect;mediate;receptor subtype;0;11504182
vasopressin;activate;urea transport;0;16641165
vasopressin;block;opc-31260;0;16641165
flutamide androgen receptor antagonism;increase;lh fsh level;2;11354908
(3)- dexamethasone therapy;increase;survival rate;0;19141191
